Feature,Importance
squareroot_glcm_DifferenceAverage,0.000426991167695
original_glrlm_ShortRunHighGrayLevelEmphasis,0.0004269187781987
wavelet-HHH_firstorder_Minimum,0.00042690640031
exponential_firstorder_Uniformity,0.0004265217466419
exponential_glszm_LargeAreaEmphasis,0.0004256282294148
wavelet-LHL_glcm_Idmn,0.0004254364721148
wavelet-HHL_firstorder_Kurtosis,0.0004253453514819
log-sigma-4-0-mm-3D_glcm_InverseVariance,0.0004250597922745
wavelet-HHH_glcm_Correlation,0.0004250223841105
logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.0004247707551937
lbp-3D-k_gldm_DependenceNonUniformityNormalized,0.0004237488196411
exponential_gldm_DependenceEntropy,0.0004233616672886
wavelet-LLH_firstorder_Mean,0.0004227112731916
square_glcm_SumSquares,0.0004223880003728
wavelet-LLL_glcm_InverseVariance,0.0004207745610241
log-sigma-2-0-mm-3D_firstorder_90Percentile,0.0004207106052333
logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.0004199829845174
log-sigma-4-0-mm-3D_firstorder_Range,0.000419666776714
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.0004183850345615
square_gldm_LargeDependenceHighGrayLevelEmphasis,0.0004172313577659
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.0004161951835708
wavelet-LLH_gldm_HighGrayLevelEmphasis,0.0004158397122395
wavelet-HHH_glcm_ClusterProminence,0.0004148985677467
wavelet-LLL_gldm_LargeDependenceEmphasis,0.0004148411379311
wavelet-HHL_glcm_SumAverage,0.0004133254389469
lbp-3D-k_glrlm_ShortRunLowGrayLevelEmphasis,0.0004128176011037
log-sigma-2-0-mm-3D_glcm_MaximumProbability,0.0004125509914382
wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.0004113185269663
wavelet-HHH_glcm_Autocorrelation,0.0004108642755307
wavelet-LHL_glszm_SizeZoneNonUniformity,0.0004106104475127
wavelet-HHH_firstorder_InterquartileRange,0.0004105681464358
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.0004105176707187
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.0004095375441153
gradient_glcm_ClusterProminence,0.0004077359832352
wavelet-LHL_glrlm_LongRunEmphasis,0.000407581212336
wavelet-LHH_glcm_Correlation,0.0004074112315937
lbp-3D-k_firstorder_Range,0.0004070787076562
wavelet-LLL_firstorder_10Percentile,0.0004064849831697
square_gldm_GrayLevelVariance,0.0004061596547521
original_gldm_DependenceNonUniformityNormalized,0.0004059814364531
wavelet-HHL_glszm_ZoneEntropy,0.0004048430707373
wavelet-LHL_glszm_GrayLevelNonUniformity,0.0004046320702601
square_gldm_SmallDependenceEmphasis,0.000404415908017
logarithm_glcm_Contrast,0.0004037126219949
logarithm_glcm_Imc2,0.0004035151837721
original_glcm_ClusterProminence,0.0004034474793751
original_firstorder_InterquartileRange,0.0004030047590724
log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.0004025437986241
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.0004018938024469
wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.0004016245765111
log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.0004008112545516
original_firstorder_Entropy,0.0004008038047136
log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.0004004606971523
squareroot_glrlm_GrayLevelNonUniformity,0.0004003908850862
wavelet-HLH_ngtdm_Coarseness,0.0003996331236897
exponential_firstorder_Kurtosis,0.0003986006474538
wavelet-LLH_firstorder_Minimum,0.0003978015638401
wavelet-LHH_glrlm_RunLengthNonUniformity,0.0003975840097062
lbp-2D_firstorder_RootMeanSquared,0.0003972050412736
wavelet-HLL_glszm_SizeZoneNonUniformity,0.0003971194573263
logarithm_firstorder_Entropy,0.0003970103907094
lbp-3D-k_glszm_GrayLevelNonUniformityNormalized,0.000396948198476
lbp-3D-k_gldm_LargeDependenceLowGrayLevelEmphasis,0.000396828125535
wavelet-HLL_glcm_InverseVariance,0.0003958318136495
log-sigma-4-0-mm-3D_firstorder_90Percentile,0.0003957099307718
wavelet-HHL_gldm_DependenceVariance,0.0003953635897766
log-sigma-5-0-mm-3D_glrlm_GrayLevelVariance,0.0003950824657055
wavelet-HHL_glcm_JointAverage,0.0003945748859715
square_firstorder_Kurtosis,0.0003933395561784
wavelet-HHH_ngtdm_Strength,0.0003924618901763
wavelet-HLH_ngtdm_Complexity,0.0003911503135463
log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.0003909275396806
exponential_glrlm_ShortRunEmphasis,0.0003907751441383
gradient_firstorder_10Percentile,0.0003904720890809
exponential_ngtdm_Busyness,0.0003897810300508
log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.0003894101821531
log-sigma-1-0-mm-3D_firstorder_Entropy,0.0003889643735229
original_ngtdm_Strength,0.0003885863366712
wavelet-LHH_glcm_Idm,0.0003878476273466
lbp-3D-m2_gldm_DependenceEntropy,0.0003871225465062
wavelet-LHL_glcm_Autocorrelation,0.0003864597529441
square_glszm_HighGrayLevelZoneEmphasis,0.0003845995229487
wavelet-HHL_firstorder_Variance,0.0003845834615614
lbp-3D-k_glrlm_GrayLevelNonUniformity,0.0003838842060737
logarithm_gldm_GrayLevelNonUniformity,0.0003831894787428
lbp-3D-k_glcm_Idmn,0.0003830565800333
wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.0003827204138768
wavelet-HHL_glcm_MCC,0.0003824447788003
wavelet-HLL_gldm_DependenceNonUniformity,0.0003822318755604
exponential_firstorder_Variance,0.0003800575667102
log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,0.0003798469861216
log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.0003797239668399
square_glcm_Autocorrelation,0.0003795648524222
logarithm_glrlm_RunVariance,0.0003794378423167
wavelet-LHL_glcm_MCC,0.0003792896904397
wavelet-LLH_gldm_DependenceNonUniformity,0.0003789569180928
wavelet-LLH_glcm_InverseVariance,0.0003789464875531
squareroot_firstorder_Median,0.0003780699342992
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.0003776650476447
original_glszm_GrayLevelNonUniformityNormalized,0.0003767360274217
log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,0.0003766508041575
wavelet-HHL_glrlm_RunLengthNonUniformity,0.0003759708669973
wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.0003740956094405
wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.0003731003875008
log-sigma-2-0-mm-3D_ngtdm_Strength,0.0003723507087464
log-sigma-5-0-mm-3D_gldm_GrayLevelVariance,0.0003711138985237
square_glcm_Idmn,0.000370474086048
log-sigma-5-0-mm-3D_ngtdm_Complexity,0.0003701436734439
exponential_glszm_GrayLevelVariance,0.000369987279652
log-sigma-1-0-mm-3D_glcm_ClusterTendency,0.0003699404724811
log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.00036968097404
wavelet-LHH_glcm_Autocorrelation,0.0003690254638934
lbp-3D-m2_glrlm_LongRunHighGrayLevelEmphasis,0.0003689391263394
wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.0003673212994191
wavelet-HLH_gldm_HighGrayLevelEmphasis,0.0003673118677254
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.0003667951483325
wavelet-HLH_firstorder_Skewness,0.0003654885427712
lbp-3D-k_glrlm_GrayLevelNonUniformityNormalized,0.0003652753394194
log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.0003649640487821
log-sigma-4-0-mm-3D_glcm_Idn,0.0003642477369213
wavelet-LLL_firstorder_Maximum,0.0003641225457953
wavelet-HHH_gldm_GrayLevelVariance,0.000363948934912
original_firstorder_Kurtosis,0.0003638439440346
wavelet-LLH_firstorder_10Percentile,0.0003628665405622
log-sigma-1-0-mm-3D_glcm_DifferenceAverage,0.0003625774013112
log-sigma-5-0-mm-3D_gldm_LowGrayLevelEmphasis,0.0003621807920454
square_glcm_DifferenceVariance,0.0003604550884112
log-sigma-4-0-mm-3D_glcm_Idmn,0.0003600144725794
log-sigma-5-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.0003593021660017
square_gldm_SmallDependenceHighGrayLevelEmphasis,0.0003592909533057
log-sigma-4-0-mm-3D_gldm_SmallDependenceEmphasis,0.0003589560035555
wavelet-HLH_glszm_GrayLevelVariance,0.0003588008995515
log-sigma-5-0-mm-3D_glcm_SumAverage,0.0003587782814948
log-sigma-5-0-mm-3D_glcm_MaximumProbability,0.0003585450461489
lbp-3D-k_glcm_InverseVariance,0.0003584372019835
exponential_glszm_ZoneVariance,0.0003582609373464
log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.0003576108697151
log-sigma-1-0-mm-3D_ngtdm_Contrast,0.0003570111315994
wavelet-LLH_glszm_GrayLevelVariance,0.000356629542412
original_glcm_Idmn,0.0003564113565277
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.000355973150386
log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.0003559471553419
square_gldm_LargeDependenceLowGrayLevelEmphasis,0.0003559347003276
wavelet-LLH_firstorder_Entropy,0.0003557444505397
wavelet-LHH_glrlm_RunPercentage,0.0003553820478691
wavelet-HHH_glszm_SmallAreaEmphasis,0.0003544220408198
log-sigma-2-0-mm-3D_glcm_JointEntropy,0.0003542659724429
log-sigma-1-0-mm-3D_glcm_Idn,0.0003542252837666
wavelet-HHL_glcm_Autocorrelation,0.0003536381554338
log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.0003534747404679
wavelet-HHH_firstorder_10Percentile,0.0003534655159286
square_ngtdm_Busyness,0.0003533507375419
log-sigma-5-0-mm-3D_glcm_Contrast,0.0003530164048172
wavelet-HHL_glrlm_ShortRunEmphasis,0.0003529180923538
wavelet-HHL_firstorder_InterquartileRange,0.0003525782885658
original_glcm_MaximumProbability,0.0003524876069511
log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformity,0.0003520968384328
wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.0003520550589184
log-sigma-1-0-mm-3D_glrlm_GrayLevelVariance,0.000351863170137
squareroot_ngtdm_Complexity,0.0003513038991823
wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.0003504611796437
wavelet-HHH_glcm_Id,0.0003502877146842
log-sigma-4-0-mm-3D_firstorder_Entropy,0.0003498770905122
square_firstorder_Entropy,0.0003498206788163
square_glszm_ZonePercentage,0.0003496213244941
wavelet-LHL_glcm_MaximumProbability,0.0003492690916178
wavelet-LHL_glszm_SmallAreaEmphasis,0.0003476665831387
log-sigma-5-0-mm-3D_firstorder_TotalEnergy,0.0003470287081478
wavelet-LLL_glszm_ZoneVariance,0.0003467787416832
wavelet-LLH_glcm_ClusterTendency,0.0003466498873336
exponential_gldm_DependenceNonUniformityNormalized,0.0003464252107556
exponential_glrlm_GrayLevelNonUniformity,0.0003462055078538
log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.0003454927206788
log-sigma-2-0-mm-3D_ngtdm_Complexity,0.0003454661399522
wavelet-LLH_glcm_SumAverage,0.0003443630232907
squareroot_firstorder_Variance,0.0003440358732552
wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.0003439276016333
logarithm_glrlm_GrayLevelNonUniformityNormalized,0.0003438959607058
wavelet-HLL_glcm_SumEntropy,0.0003422981162779
wavelet-HLH_glcm_Idn,0.0003414671497628
logarithm_glcm_ClusterProminence,0.0003411022635769
wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.0003407592912625
gradient_glszm_GrayLevelVariance,0.0003405963236088
lbp-3D-k_glrlm_RunEntropy,0.0003398420891874
wavelet-LLH_glrlm_RunPercentage,0.0003388964030128
log-sigma-4-0-mm-3D_glcm_Id,0.0003388781487526
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.0003382137174193
squareroot_glcm_Idm,0.000338084190951
wavelet-LHH_glrlm_LongRunEmphasis,0.0003378710057388
exponential_firstorder_InterquartileRange,0.0003378566114108
lbp-3D-k_glszm_GrayLevelNonUniformity,0.0003370904035762
wavelet-HLL_ngtdm_Coarseness,0.000336347488734
logarithm_glrlm_ShortRunEmphasis,0.000336116721231
wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.0003355499157989
log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.000333773029616
gradient_gldm_SmallDependenceLowGrayLevelEmphasis,0.0003332530431401
wavelet-HLH_glszm_LargeAreaEmphasis,0.0003331096488973
wavelet-HHH_glszm_GrayLevelNonUniformity,0.0003329741090758
log-sigma-3-0-mm-3D_glcm_Idn,0.0003312672940174
log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,0.0003312531006503
lbp-3D-k_glszm_GrayLevelVariance,0.0003310523064674
wavelet-HHL_glcm_SumSquares,0.0003300573886267
log-sigma-2-0-mm-3D_firstorder_Energy,0.0003293612426072
wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.0003285870886101
log-sigma-1-0-mm-3D_glcm_Idm,0.0003285134089998
wavelet-HLH_firstorder_90Percentile,0.000327773980932
wavelet-LHL_firstorder_Mean,0.0003276999096889
logarithm_firstorder_Uniformity,0.0003273928878446
wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.0003269954383571
wavelet-HHH_glcm_Imc1,0.0003269702797314
wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.0003268325405644
wavelet-LHL_glcm_Idm,0.0003265915159858
square_gldm_DependenceNonUniformity,0.0003253088507315
log-sigma-1-0-mm-3D_ngtdm_Strength,0.0003248422204789
wavelet-LLH_glszm_SmallAreaEmphasis,0.000324383687437
square_glrlm_RunVariance,0.0003243322030638
squareroot_glszm_GrayLevelVariance,0.000323582255894
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.000323298688664
log-sigma-5-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.000321687539457
original_firstorder_Variance,0.0003216075066793
square_ngtdm_Strength,0.0003187081485647
logarithm_firstorder_RootMeanSquared,0.0003183763551499
wavelet-LHL_firstorder_90Percentile,0.000318127196208
lbp-3D-m1_firstorder_Variance,0.0003179742983673
lbp-3D-k_firstorder_Variance,0.0003175262475149
wavelet-LLH_glrlm_GrayLevelVariance,0.0003170660061621
wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0.000316902280069
log-sigma-2-0-mm-3D_glcm_InverseVariance,0.000316592637876
wavelet-LLH_firstorder_Skewness,0.0003164477511191
log-sigma-2-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.0003162238435186
log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.0003157281176323
log-sigma-4-0-mm-3D_glszm_ZoneVariance,0.0003150944873866
exponential_glszm_LargeAreaLowGrayLevelEmphasis,0.0003147600754668
original_glszm_HighGrayLevelZoneEmphasis,0.0003140729165485
wavelet-HLL_firstorder_Energy,0.0003138786551237
log-sigma-1-0-mm-3D_ngtdm_Coarseness,0.0003137889635487
logarithm_firstorder_RobustMeanAbsoluteDeviation,0.0003136358118395
wavelet-LHL_firstorder_Minimum,0.0003130292581828
wavelet-HHL_glcm_ClusterProminence,0.0003128896686508
squareroot_gldm_SmallDependenceEmphasis,0.0003124474265355
lbp-3D-m1_gldm_DependenceNonUniformity,0.0003123623186768
wavelet-LHL_glcm_DifferenceAverage,0.0003105569566549
log-sigma-3-0-mm-3D_glcm_Imc1,0.000310096531433
lbp-3D-k_glcm_Idn,0.0003092864756975
gradient_gldm_DependenceEntropy,0.0003085345353386
original_firstorder_Skewness,0.0003078878762466
logarithm_firstorder_Maximum,0.0003078733835051
original_glrlm_RunEntropy,0.0003078379139992
logarithm_firstorder_Energy,0.000306352028548
log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.0003061273212909
log-sigma-4-0-mm-3D_glszm_GrayLevelVariance,0.0003060223016948
squareroot_glrlm_RunVariance,0.0003055746238781
wavelet-HHH_firstorder_Entropy,0.0003052554682328
wavelet-LLH_glrlm_RunVariance,0.0003051306816791
lbp-3D-m2_firstorder_Mean,0.0003048360359672
logarithm_glszm_LowGrayLevelZoneEmphasis,0.0003042455824582
original_firstorder_Range,0.0003040934912849
wavelet-LHH_glcm_DifferenceEntropy,0.0003034017280286
exponential_firstorder_Skewness,0.000303270058592
log-sigma-5-0-mm-3D_glrlm_ShortRunEmphasis,0.0003030043543686
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.0003023001263194
log-sigma-5-0-mm-3D_glcm_Imc1,0.0003016350929629
wavelet-LHH_glcm_SumSquares,0.0003015061051749
wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.0003009678113737
logarithm_glszm_GrayLevelNonUniformityNormalized,0.0002998319985716
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.0002996473053327
lbp-3D-k_glrlm_GrayLevelVariance,0.0002995593873405
wavelet-LHH_gldm_SmallDependenceEmphasis,0.0002992571725344
log-sigma-3-0-mm-3D_ngtdm_Contrast,0.0002992298464361
log-sigma-5-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.0002980441337072
log-sigma-5-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.000297826932156
lbp-2D_glrlm_LongRunHighGrayLevelEmphasis,0.0002969674956828
wavelet-LHH_glcm_MCC,0.0002968012448273
log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,0.0002967536528661
wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.0002964600952414
wavelet-HLL_ngtdm_Strength,0.0002957007803037
wavelet-HLH_glcm_Idmn,0.0002955652841458
log-sigma-5-0-mm-3D_firstorder_Uniformity,0.0002955390062534
squareroot_firstorder_TotalEnergy,0.0002953985206132
log-sigma-4-0-mm-3D_ngtdm_Strength,0.0002944654198834
log-sigma-5-0-mm-3D_ngtdm_Coarseness,0.0002931680397118
wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.0002930433991689
wavelet-HHH_glszm_GrayLevelVariance,0.0002926348665387
exponential_glrlm_HighGrayLevelRunEmphasis,0.0002922696417647
squareroot_firstorder_Minimum,0.0002910239515732
log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.0002902562586505
wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.0002898903571939
log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,0.0002897152400322
square_glcm_SumEntropy,0.0002894507311611
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.0002894247893593
square_gldm_SmallDependenceLowGrayLevelEmphasis,0.0002893482632205
log-sigma-2-0-mm-3D_ngtdm_Coarseness,0.0002891783475007
log-sigma-2-0-mm-3D_glcm_Imc1,0.0002889439490862
log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.0002888923691899
exponential_glszm_ZonePercentage,0.0002883935151017
original_glcm_Contrast,0.0002883087555931
wavelet-LHL_glcm_DifferenceVariance,0.0002877477744427
squareroot_glcm_Idn,0.0002875180566109
wavelet-HHH_glcm_ClusterShade,0.0002868558571738
wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.0002866784243879
exponential_gldm_SmallDependenceLowGrayLevelEmphasis,0.0002863649700305
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.0002857908070399
log-sigma-4-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.0002857242487601
logarithm_gldm_DependenceEntropy,0.0002857031318604
lbp-3D-m1_gldm_LargeDependenceLowGrayLevelEmphasis,0.0002856334311221
wavelet-LHL_firstorder_Variance,0.0002852524529539
log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,0.000284765994388
squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0.0002841949824871
wavelet-HLL_glrlm_RunEntropy,0.0002834635896961
log-sigma-5-0-mm-3D_firstorder_Maximum,0.0002831301884686
wavelet-HLL_glszm_SmallAreaEmphasis,0.0002828126649868
exponential_glszm_SizeZoneNonUniformityNormalized,0.0002824477919447
lbp-3D-m1_firstorder_Skewness,0.0002822807734482
wavelet-LLL_firstorder_Variance,0.0002818114215431
original_glcm_Id,0.0002817874270511
log-sigma-1-0-mm-3D_glcm_ClusterShade,0.0002815929927158
gradient_firstorder_RootMeanSquared,0.0002815881659566
log-sigma-1-0-mm-3D_glcm_Id,0.0002810717007571
log-sigma-5-0-mm-3D_firstorder_Median,0.0002801648661501
log-sigma-2-0-mm-3D_glrlm_RunVariance,0.0002787519248522
wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.0002786657340091
gradient_glcm_Imc2,0.0002782998409813
wavelet-HLH_glszm_SizeZoneNonUniformity,0.0002764800403605
log-sigma-5-0-mm-3D_firstorder_Entropy,0.0002757214674244
gradient_glcm_ClusterTendency,0.0002753093128932
wavelet-LHH_firstorder_Range,0.0002752490755843
wavelet-LHL_glcm_Imc1,0.0002752210792275
exponential_gldm_SmallDependenceHighGrayLevelEmphasis,0.0002752210792275
lbp-2D_firstorder_10Percentile,0.0002748051323869
wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.0002747649464851
log-sigma-5-0-mm-3D_glcm_ClusterTendency,0.0002743768618548
log-sigma-3-0-mm-3D_ngtdm_Busyness,0.0002743157542277
wavelet-LLL_glcm_Autocorrelation,0.0002740534353486
log-sigma-5-0-mm-3D_glcm_Autocorrelation,0.0002739983502394
original_shape_SurfaceArea,0.0002730992234159
wavelet-LLH_firstorder_Variance,0.0002729940702107
wavelet-HHL_glszm_ZonePercentage,0.0002718425845607
wavelet-LLH_glcm_SumEntropy,0.0002718007711243
wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.0002716243847027
log-sigma-1-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.0002715086753971
log-sigma-4-0-mm-3D_gldm_LargeDependenceEmphasis,0.0002713386108865
logarithm_gldm_DependenceVariance,0.0002711361053126
squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,0.000271018054642
log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.0002705194798627
wavelet-HHL_gldm_DependenceEntropy,0.0002703552798388
wavelet-HLL_ngtdm_Contrast,0.0002702245892659
lbp-3D-k_glcm_SumEntropy,0.0002699996740965
lbp-3D-k_firstorder_10Percentile,0.0002690592244732
wavelet-LLH_glszm_GrayLevelNonUniformity,0.0002684963180996
wavelet-HHH_firstorder_Maximum,0.0002684712248952
wavelet-HLH_glcm_InverseVariance,0.0002677311588867
log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.0002668547106482
wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,0.0002668117177336
gradient_firstorder_InterquartileRange,0.0002666365212148
wavelet-LLL_glcm_Idn,0.0002655331376793
wavelet-LLH_glcm_Idm,0.0002648482294499
wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.0002648335745296
wavelet-HLH_glcm_Contrast,0.0002648262009855
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.0002647918106254
lbp-2D_glrlm_RunLengthNonUniformityNormalized,0.0002646970973884
original_glszm_GrayLevelNonUniformity,0.0002644594647315
wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.0002640176465188
lbp-3D-m1_glrlm_LongRunEmphasis,0.0002626918244416
exponential_glcm_ClusterTendency,0.0002620900073193
square_glszm_GrayLevelVariance,0.0002619250562366
wavelet-LLH_glrlm_RunLengthNonUniformity,0.0002616275173532
log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.000259862498141
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.0002589027707411
log-sigma-4-0-mm-3D_glszm_ZonePercentage,0.0002582620144287
squareroot_gldm_DependenceEntropy,0.0002579872137439
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.0002578903469396
original_firstorder_Minimum,0.0002574518596676
wavelet-LLH_firstorder_MeanAbsoluteDeviation,0.0002570254049598
log-sigma-4-0-mm-3D_glrlm_RunEntropy,0.0002559893625731
original_firstorder_Uniformity,0.0002555731528355
wavelet-HLL_gldm_LargeDependenceEmphasis,0.0002552538878349
original_firstorder_Median,0.0002549322539807
gradient_glszm_SmallAreaEmphasis,0.0002544659594195
wavelet-HLH_glrlm_RunLengthNonUniformity,0.0002544302655904
log-sigma-5-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.000254133228084
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.000254126313784
gradient_glszm_LargeAreaHighGrayLevelEmphasis,0.0002534283181236
wavelet-HLL_glcm_Idmn,0.0002525187045158
wavelet-HLL_glcm_Correlation,0.0002523097064894
gradient_glcm_JointEnergy,0.0002510312567388
square_glszm_LargeAreaEmphasis,0.0002502023886822
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.0002494268038384
original_glcm_SumEntropy,0.0002487212061668
wavelet-HLL_glcm_JointEntropy,0.0002485682103659
wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.0002464867777129
logarithm_glszm_SizeZoneNonUniformity,0.0002455368419337
wavelet-LLL_firstorder_Skewness,0.0002452927104888
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.0002451440053583
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.0002433514269827
lbp-3D-m1_glrlm_LongRunHighGrayLevelEmphasis,0.000243270766487
original_glszm_LowGrayLevelZoneEmphasis,0.0002430737403209
square_glcm_JointAverage,0.000242178363812
wavelet-LHL_glrlm_GrayLevelNonUniformity,0.0002420243531234
wavelet-LHH_ngtdm_Contrast,0.0002419130402956
wavelet-LHH_glcm_SumEntropy,0.0002416750230061
lbp-3D-k_firstorder_InterquartileRange,0.0002413730994917
log-sigma-3-0-mm-3D_glcm_ClusterTendency,0.0002403174356099
wavelet-HHH_glrlm_ShortRunEmphasis,0.0002400356249023
wavelet-HHL_firstorder_Energy,0.0002396328611887
wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.0002395784002033
log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.0002392324582803
squareroot_glcm_MCC,0.000239031815647
wavelet-LHL_firstorder_Entropy,0.0002386424764047
lbp-3D-k_glrlm_LongRunHighGrayLevelEmphasis,0.0002385396114399
gradient_gldm_GrayLevelVariance,0.0002383450927905
wavelet-HLH_firstorder_Variance,0.0002375069260374
log-sigma-4-0-mm-3D_glcm_Idm,0.0002370004942797
wavelet-HHH_glszm_SizeZoneNonUniformity,0.000236936906932
wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.0002363543427199
log-sigma-4-0-mm-3D_glcm_ClusterShade,0.0002355553831136
log-sigma-3-0-mm-3D_glcm_JointAverage,0.0002355495454886
exponential_glszm_LargeAreaHighGrayLevelEmphasis,0.0002350655929081
log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.0002344907308036
log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.0002340357661957
logarithm_firstorder_90Percentile,0.0002338033013724
original_shape_SurfaceVolumeRatio,0.0002332998681883
wavelet-HHL_gldm_GrayLevelVariance,0.0002328485872691
log-sigma-5-0-mm-3D_glcm_DifferenceAverage,0.000231631961792
log-sigma-5-0-mm-3D_glcm_SumEntropy,0.0002315077991834
wavelet-HHL_glcm_Imc2,0.0002311222190622
squareroot_ngtdm_Strength,0.0002306498021636
wavelet-HHH_glrlm_RunLengthNonUniformity,0.0002299839242614
lbp-3D-m1_firstorder_InterquartileRange,0.0002288058916736
